student_id,age,gender,decision_period,degree_program,cgpa,academic_consistency,major_subject_score,aptitude_score,logical_reasoning_score,communication_score,programming_skill,data_analysis_skill,domain_knowledge_score,digital_literacy_score,technical_certifications,leadership_score,teamwork_score,problem_solving_score,creativity_score,adaptability_score,openness_score,conscientiousness_score,extraversion_score,agreeableness_score,emotional_stability_score,career_interest_domain,career_interest_strength,work_environment_preference,risk_tolerance,internship_count,internship_duration_months,project_count,industry_exposure_score,extracurricular_score,resume_quality_score,interview_skill_score,employability_score,career_demand_index,job_growth_rate,average_salary,competition_index,skill_demand_alignment,career_suitability_reward,employment_demand_reward,salary_potential_reward,skill_alignment_reward,student_satisfaction_reward,total_reward,next_employability_score,next_skill_alignment,career_decision_success,recommended_career
STU_14608,18,Female,1,Commerce,8.57,88.23,79.38,81.91,74.78,77.74,68.48,56.7,84.21,84.26,2,55.44,48.07,74.08,68.17,88.45,77.24,93.47,70.12,67.62,54.81,Business,85.27,Flexible,69.56,1,3,3,50.35,53.98,76.78,43.11,64.03,90.83,2.84,803978.2,70.44,74.18,0.9173,0.9083,0.3355,0.7418,0.7981,0.7724,70.58,77.45,1,Higher Education
STU_14609,21,Female,3,Civil Engineering,7.51,89.11,70.1,56.38,64.57,48.21,56.78,66.1,61.41,72.69,5,64.38,100.0,63.04,62.7,88.97,55.33,58.31,54.06,64.28,64.28,Finance,73.83,Field,87.46,2,8,5,54.99,84.31,73.06,60.58,60.43,58.66,7.55,928152.73,81.9,66.47,0.7818,0.5866,0.4045,0.6647,0.7495,0.6537,67.81,70.9,0,Higher Education
STU_14610,21,Male,7,Electronics,6.15,74.74,88.56,59.32,37.37,52.85,43.63,70.85,72.4,75.38,5,60.9,56.46,,47.25,86.09,47.68,75.04,60.8,55.56,63.55,Research,90.28,Field,54.12,1,5,8,65.28,66.92,68.71,47.47,69.21,86.75,10.61,513714.02,55.38,70.88,0.7738,0.8675,0.1743,0.7088,0.841,0.6931,72.0,74.48,1,Research and Academia
STU_14611,21,Male,3,Computer Science,7.26,72.78,68.45,66.67,78.22,77.73,46.15,97.87,100.0,73.55,1,55.41,89.94,98.75,71.75,77.39,100.0,55.11,57.95,48.28,92.9,Research,,Laboratory,54.33,1,4,4,45.55,93.7,75.74,80.54,87.45,64.45,12.44,403288.74,84.6,75.03,0.9158,0.6445,0.1129,0.7503,0.7549,0.6836,92.21,79.19,1,Research and Academia
STU_14612,19,Female,3,Science,8.14,87.66,33.39,56.63,67.57,39.21,80.61,63.34,64.69,66.89,4,51.08,83.81,31.38,67.34,84.74,55.73,81.54,71.24,25.76,82.81,Business,75.7,Field,61.7,1,5,3,57.83,68.72,,91.85,60.49,61.96,7.78,792448.92,88.67,72.32,0.7756,0.6196,0.3291,0.7232,0.7893,0.6657,69.6,73.21,1,Data Science and AI
STU_14613,20,Male,1,Electronics,4.0,71.64,80.48,65.84,52.66,62.51,46.44,63.85,60.27,66.74,0,57.46,62.64,60.9,76.69,77.05,87.58,86.03,56.07,63.69,90.02,Engineering,69.24,Laboratory,54.98,1,1,4,57.46,91.25,77.05,50.76,66.02,56.09,12.37,200000.0,35.79,56.41,0.7611,0.5609,0.0,0.5641,0.7496,0.5565,68.95,58.4,0,Government and Public Service
STU_14614,20,Female,7,Economics,8.49,88.86,69.08,69.83,80.89,59.59,51.19,36.94,78.69,73.85,1,58.5,64.99,71.08,38.19,59.55,90.05,74.05,93.1,54.48,57.14,Public Service,76.32,Hybrid,61.21,2,2,3,49.12,56.49,67.62,49.51,65.25,44.66,3.21,810674.86,42.36,58.18,0.8597,0.4466,0.3393,0.5818,0.6913,0.6127,66.92,65.34,0,Higher Education
STU_14615,18,Female,8,Computer Science,5.64,75.87,70.24,75.61,59.38,77.4,66.61,98.54,51.59,70.68,0,60.98,52.73,71.42,76.93,71.05,73.42,79.26,69.84,93.82,80.64,Data and Analytics,65.21,Remote,92.5,1,5,4,37.06,63.38,82.81,55.24,70.44,68.56,12.62,858387.01,41.97,60.19,0.8091,0.6856,0.3658,0.6019,0.6946,0.6547,73.89,61.82,0,Government and Public Service
STU_14616,19,Female,7,Civil Engineering,7.14,66.91,73.16,85.89,69.66,66.21,75.02,80.05,100.0,87.87,5,36.82,76.7,63.51,51.51,80.29,54.47,96.61,67.1,75.88,71.11,Data and Analytics,30.63,Office,32.95,0,0,6,54.64,61.4,55.38,43.61,67.99,66.89,1.4,528363.81,38.54,78.62,0.8237,0.6689,0.1824,0.7862,0.4866,0.6535,72.81,81.54,0,Core Engineering
STU_14617,21,Female,5,Mechanical Engineering,7.27,69.05,91.49,58.19,89.81,75.6,88.21,54.65,67.53,92.27,5,79.2,79.79,71.62,43.33,78.56,83.5,100.0,69.63,94.45,68.46,Marketing,65.02,Remote,81.0,0,0,3,34.34,72.2,43.89,38.73,58.69,76.24,10.89,590152.06,31.55,81.26,0.9742,0.7624,0.2168,0.8126,0.6842,0.7488,62.28,83.16,1,Cybersecurity
STU_14618,18,Male,6,Science,4.13,37.18,100.0,,77.48,87.46,76.14,47.32,84.68,51.75,4,63.87,37.74,74.19,73.71,71.58,78.26,74.59,54.46,85.79,57.04,Business,77.84,Remote,100.0,1,3,3,48.92,68.98,52.73,64.67,68.23,52.07,14.36,782450.3,99.03,70.95,0.8191,0.5207,0.3236,0.7095,0.7243,0.6482,73.93,73.29,0,Core Engineering
STU_14619,19,Female,6,Electrical Engineering,6.66,73.21,73.66,79.27,57.87,81.74,,57.2,94.77,83.8,0,51.88,66.36,54.37,53.79,87.81,86.96,59.78,64.11,74.29,89.26,Engineering,69.98,Field,96.26,1,4,6,54.01,59.86,31.68,67.04,71.56,81.33,10.3,561192.76,77.06,62.81,0.807,0.8133,0.2007,0.6281,0.774,0.6693,76.91,66.06,1,Government and Public Service
STU_14620,22,Female,3,Information Technology,7.9,,60.35,100.0,78.41,51.47,33.2,26.56,68.1,82.45,4,64.59,100.0,63.01,60.24,100.0,70.0,92.84,82.09,65.94,82.34,Marketing,75.36,Flexible,53.78,0,0,4,31.51,69.62,47.14,52.11,71.18,97.69,14.68,375263.69,92.79,55.33,0.8922,0.9769,0.0974,0.5533,0.8168,0.6977,75.82,61.69,1,Government and Public Service
STU_14621,23,Female,6,Mechanical Engineering,9.64,100.0,39.52,69.66,89.7,61.46,36.61,100.0,66.95,98.5,3,76.95,77.16,50.76,63.28,83.14,47.28,77.07,44.26,59.22,76.3,Entrepreneurship,92.85,Hybrid,30.03,1,4,6,31.26,26.92,66.75,63.16,65.05,69.62,14.45,565836.69,72.54,68.32,0.7903,0.6962,0.2032,0.6832,0.876,0.6652,70.16,73.46,1,Higher Education
STU_14622,19,Male,5,Economics,8.39,65.98,99.02,75.3,74.82,85.85,30.91,40.32,52.14,78.31,2,81.61,51.71,74.02,55.28,64.66,71.72,80.94,73.39,61.05,82.76,Data and Analytics,74.9,Field,73.25,2,8,4,52.78,42.12,62.74,82.58,65.51,78.5,7.5,686082.95,48.32,56.5,0.8057,0.785,0.27,0.565,0.7442,0.6549,69.08,59.94,0,Marketing and Sales
STU_14623,24,Female,3,Science,8.49,69.56,100.0,73.41,77.82,85.26,81.47,72.46,68.85,75.11,2,47.3,82.07,48.3,55.43,83.27,59.86,45.29,98.66,73.59,91.62,Public Service,58.5,Office,86.58,1,1,5,61.99,83.35,79.83,60.85,69.45,84.83,7.34,707136.73,90.84,74.35,0.8133,0.8483,0.2817,0.7435,0.7008,0.7119,75.43,78.04,1,Higher Education
STU_14624,18,Female,5,Civil Engineering,4.81,65.32,54.18,66.64,80.57,63.98,42.24,74.53,73.71,52.13,2,81.51,50.51,57.4,83.35,60.25,53.9,68.59,61.24,87.53,69.15,Data and Analytics,100.0,Laboratory,45.96,0,0,3,42.83,100.0,10.0,75.35,56.92,75.82,3.42,959074.02,60.11,69.07,0.7525,0.7582,0.4217,0.6907,0.8588,0.6992,57.08,69.9,1,Marketing and Sales
STU_14625,25,Female,2,Business Administration,7.04,64.03,76.5,61.87,73.67,75.96,98.49,67.28,65.93,81.98,1,84.15,68.23,67.46,58.62,60.96,78.17,85.17,42.76,68.53,55.1,Entrepreneurship,77.47,Flexible,82.7,0,0,4,31.47,76.11,38.25,100.0,71.8,100.0,10.75,851117.98,67.95,74.75,0.8076,1.0,0.3617,0.7475,0.6969,0.7531,76.62,79.32,1,Cybersecurity
STU_14626,20,Male,6,Information Technology,9.58,81.56,74.22,81.14,71.53,64.92,52.27,48.19,100.0,40.87,2,64.42,70.93,85.9,79.57,61.01,75.76,70.42,58.49,59.81,48.0,Finance,97.51,Remote,90.91,0,0,9,,89.32,76.37,52.37,78.36,82.19,-2.6,956225.4,70.16,69.31,0.8693,0.8219,0.4201,0.6931,0.8031,0.7418,82.5,72.9,1,Higher Education
STU_14627,24,Male,7,Science,8.6,68.92,49.35,100.0,77.47,72.53,,86.0,74.68,63.78,3,32.96,59.76,76.72,78.67,86.47,51.12,52.67,58.68,54.39,68.01,Finance,83.85,Field,48.47,3,9,6,55.58,55.14,,61.55,74.4,82.77,4.73,822970.63,63.33,80.06,0.8777,0.8277,0.3461,0.8006,0.8121,0.7621,82.02,85.31,1,Data Science and AI
STU_14628,21,Female,2,Economics,6.79,64.6,77.56,84.44,77.07,80.13,51.15,51.55,83.54,77.58,1,60.78,86.6,42.64,56.53,53.05,70.99,78.91,49.05,61.71,59.66,Data and Analytics,59.75,Field,72.58,1,3,2,33.7,88.25,60.97,51.64,61.9,100.0,6.75,376417.08,35.71,72.13,0.7727,1.0,0.098,0.7213,0.5839,0.6852,63.12,71.45,1,Research and Academia
STU_14629,23,Female,3,Commerce,7.54,79.25,81.76,70.84,78.44,71.65,60.45,42.5,48.84,70.55,0,58.45,94.62,95.86,46.13,61.91,59.14,69.09,50.51,62.3,60.33,Technology,100.0,Remote,19.96,0,0,2,24.77,89.93,76.81,54.73,67.74,49.83,7.85,881302.34,56.19,66.38,0.859,0.4983,0.3785,0.6638,0.8445,0.6645,73.88,67.09,1,Higher Education
STU_14630,25,Male,7,Commerce,8.58,81.16,68.92,65.81,81.73,71.39,62.01,75.99,60.05,60.67,0,73.96,38.85,65.98,52.2,77.48,88.57,81.36,64.96,96.01,88.32,Finance,88.51,Hybrid,60.03,2,10,1,45.27,61.13,40.68,66.06,57.73,96.74,0.54,879541.13,64.12,70.25,0.8353,0.9674,0.3775,0.7025,0.8627,0.7626,63.54,74.16,1,Higher Education
STU_14631,22,Female,4,Information Technology,8.55,64.91,75.27,75.37,30.37,61.84,67.02,77.28,72.42,95.45,2,67.09,76.24,36.54,69.18,63.6,58.01,87.53,75.8,53.07,63.37,Data and Analytics,79.46,Flexible,67.15,1,3,3,55.01,59.47,92.92,95.36,64.17,81.54,11.91,895675.79,30.68,63.53,0.7844,0.8154,0.3865,0.6353,0.7307,0.6883,70.45,70.98,1,Government and Public Service
STU_14632,25,Male,8,Business Administration,7.25,88.17,79.96,71.5,75.31,64.82,50.12,51.36,81.55,59.48,3,85.72,85.6,69.28,91.75,61.93,78.66,86.62,62.51,90.07,72.03,Data and Analytics,77.35,Flexible,66.8,4,20,2,77.19,37.16,81.91,47.6,73.58,72.74,14.68,620618.36,68.41,58.65,0.8756,0.7274,0.2337,0.5865,0.732,0.663,78.18,61.83,1,Government and Public Service
STU_14633,23,Male,4,Economics,7.11,95.68,72.5,67.01,70.78,77.51,21.97,39.53,79.29,83.72,4,79.02,69.05,57.92,75.22,79.7,65.89,63.99,46.99,63.91,62.62,Marketing,63.48,Field,63.82,0,0,3,22.99,88.28,44.35,79.02,68.76,52.71,7.39,734604.62,49.97,57.66,0.8385,0.5271,0.297,0.5766,0.6655,0.6122,72.22,63.61,0,Government and Public Service
STU_14634,25,Male,1,Mathematics,7.93,83.24,68.81,57.02,94.51,57.59,55.92,90.64,86.64,77.61,1,40.84,64.97,83.58,61.28,99.1,81.63,86.26,44.17,61.9,66.62,Entrepreneurship,81.92,Field,74.06,2,8,5,56.62,52.27,73.73,98.59,70.79,72.79,10.45,796455.15,61.76,75.51,0.8438,0.7279,0.3314,0.7551,0.823,0.7195,75.85,78.78,1,Research and Academia
STU_14635,23,Male,2,Science,8.57,81.03,68.54,77.0,69.15,46.66,52.04,60.39,84.73,86.16,4,56.92,64.36,55.83,60.33,63.61,53.97,61.29,59.59,60.93,74.19,Engineering,78.21,Remote,26.04,3,15,1,56.16,45.08,67.79,77.86,66.42,78.52,0.68,508461.56,53.81,60.7,0.8559,0.7852,0.1714,0.607,0.7449,0.6658,76.64,64.63,1,Higher Education
STU_14636,19,Male,2,Civil Engineering,6.93,44.25,81.51,96.39,76.2,74.02,94.8,77.7,37.55,89.72,1,54.04,73.83,90.55,81.96,91.07,93.25,63.79,51.75,64.6,85.49,Marketing,86.34,Hybrid,61.56,3,9,3,63.76,55.07,71.26,41.85,76.88,69.26,9.63,796376.61,51.68,71.76,0.9159,0.6926,0.3313,0.7176,0.8712,0.7295,81.89,73.71,1,Software Development
STU_14637,18,Male,4,Electronics,5.18,62.98,80.27,75.01,62.1,84.14,79.82,60.75,72.44,72.98,2,87.11,71.12,96.41,60.82,96.08,56.29,94.29,73.35,90.44,55.93,Marketing,67.17,Flexible,66.61,2,10,5,55.1,59.41,61.33,71.57,71.89,69.7,12.04,895371.18,73.32,81.77,0.831,0.697,0.3863,0.8177,0.707,0.7218,71.26,86.41,1,Core Engineering
STU_14638,25,Male,3,Electronics,7.3,56.05,86.71,54.46,82.61,89.39,100.0,59.58,100.0,64.45,2,90.72,54.13,63.24,62.36,96.82,66.35,73.92,71.89,71.58,93.0,Finance,74.9,Flexible,62.83,3,18,4,56.64,53.53,74.41,54.58,76.02,71.75,13.66,769907.35,56.36,78.91,0.8614,0.7175,0.3166,0.7891,0.829,0.7296,75.58,85.92,1,Cybersecurity
STU_14639,25,Female,7,Electrical Engineering,5.88,86.09,76.94,61.09,60.01,65.89,53.87,100.0,61.68,97.67,2,69.6,73.07,66.49,58.7,63.8,87.21,89.5,57.68,55.52,62.06,Technology,52.19,Hybrid,100.0,1,5,4,38.79,29.93,87.53,66.88,61.54,80.74,13.96,635177.87,84.06,74.73,0.8177,0.8074,0.2418,0.7473,0.5649,0.6864,67.55,80.58,1,Cloud and DevOps
STU_14640,18,Female,7,Computer Science,9.72,86.73,84.25,100.0,71.11,69.29,90.2,,58.43,100.0,2,73.26,62.45,51.04,69.85,78.22,72.66,65.23,42.48,78.49,85.56,Entrepreneurship,75.27,Office,95.32,3,3,2,36.67,61.62,48.7,63.34,60.5,80.03,1.82,794739.75,51.12,64.38,0.8679,0.8003,0.3304,0.6438,0.7792,0.7089,58.19,66.8,1,Cloud and DevOps
STU_14641,23,Female,7,Mathematics,6.26,79.77,93.54,57.51,100.0,62.54,37.13,65.25,65.41,74.42,3,85.17,81.84,69.94,58.74,93.64,100.0,56.52,63.64,55.89,72.81,Finance,51.57,Laboratory,54.01,1,5,5,56.77,66.71,91.77,93.63,80.22,56.72,16.05,919592.94,55.03,62.26,0.8506,0.5672,0.3998,0.6226,0.6423,0.6485,81.86,62.14,0,Core Engineering
STU_14642,21,Male,1,Science,7.26,70.73,53.92,88.14,65.47,78.89,96.02,41.34,68.22,64.27,3,60.01,80.99,51.9,40.73,83.23,71.42,63.92,65.92,83.92,60.29,Public Service,51.86,Remote,81.98,2,4,2,49.02,29.97,93.86,91.16,76.01,79.4,5.24,793287.99,58.8,63.41,0.7871,0.794,0.3296,0.6341,0.5982,0.6627,77.42,60.89,1,Cloud and DevOps
STU_14643,18,Male,2,Economics,6.55,,78.02,57.61,64.44,69.59,24.98,82.16,61.03,50.92,1,73.08,81.48,76.57,28.88,85.98,53.75,73.06,96.04,64.39,71.1,Engineering,77.27,Office,54.35,1,4,2,50.91,64.25,79.15,57.02,68.95,75.89,10.75,836811.13,68.98,60.8,0.8098,0.7589,0.3538,0.608,0.7778,0.6776,71.11,64.74,1,Business Management
STU_14644,23,Female,8,Electrical Engineering,6.78,100.0,77.55,61.02,58.19,81.52,83.27,76.52,82.65,94.49,5,62.64,92.04,86.06,73.32,77.05,64.19,64.04,45.72,86.44,56.27,Technology,91.44,Flexible,77.4,1,3,8,,66.58,91.21,38.18,73.19,61.92,7.94,802132.34,64.06,82.24,0.8657,0.6192,0.3345,0.8224,0.8153,0.7209,77.54,86.46,1,Cloud and DevOps
STU_14645,18,Female,1,Economics,8.4,84.39,61.56,88.75,67.21,82.97,0.0,62.76,95.87,50.41,2,84.53,69.49,51.32,91.31,78.33,89.65,90.75,52.34,70.41,59.74,Data and Analytics,95.58,Hybrid,81.73,2,2,2,41.34,85.9,56.68,47.84,64.53,74.72,3.79,515266.98,43.53,51.9,0.8954,0.7472,0.1751,0.519,0.8496,0.659,70.37,54.83,1,Marketing and Sales
STU_14646,21,Male,2,Electronics,8.66,72.79,83.41,76.56,52.32,80.31,31.56,55.34,62.76,88.59,2,54.95,72.84,62.35,96.74,85.52,52.6,90.94,70.15,43.57,75.4,Marketing,49.9,Remote,49.06,2,6,2,51.17,56.46,68.63,64.54,74.88,77.11,11.42,585954.13,51.93,66.62,0.844,0.7711,0.2144,0.6662,0.6212,0.6682,80.27,68.92,1,Marketing and Sales
STU_14647,22,Male,5,Mathematics,8.19,80.37,70.53,70.3,58.55,43.05,63.72,83.77,59.48,46.53,3,61.83,49.93,78.92,79.91,89.29,64.91,56.22,100.0,73.97,40.02,Finance,90.5,Hybrid,73.54,2,6,7,68.92,96.84,,73.55,69.28,75.69,11.79,890203.58,62.2,66.0,0.8105,0.7569,0.3834,0.66,0.8016,0.6972,72.7,67.96,1,Higher Education
STU_14648,24,Female,7,Electronics,8.56,57.35,70.27,60.9,77.18,81.57,,60.46,78.71,36.74,1,68.06,55.53,90.1,82.52,93.38,30.77,82.44,68.51,40.29,47.44,Data and Analytics,82.04,Field,89.16,2,10,3,42.21,36.19,65.97,64.47,74.4,71.11,11.31,703434.51,65.83,80.18,0.8787,0.7111,0.2797,0.8018,0.7739,0.7256,79.5,79.42,1,Marketing and Sales
STU_14649,23,Female,5,Mathematics,6.77,81.44,48.72,89.18,85.71,69.8,77.12,85.59,68.65,100.0,4,72.41,94.6,65.46,58.71,62.58,50.14,64.07,54.45,46.77,67.95,Public Service,73.54,Office,69.07,1,4,7,47.68,99.51,68.46,55.29,74.06,76.56,9.59,915103.24,45.81,80.44,0.8382,0.7656,0.3973,0.8044,0.7023,0.7355,77.23,81.29,1,Data Science and AI
STU_14650,20,Male,1,Commerce,6.08,70.73,73.1,60.55,40.98,54.62,91.71,57.75,90.17,72.07,2,100.0,85.82,100.0,51.33,97.24,74.17,60.54,82.8,69.84,49.88,Technology,52.11,Laboratory,62.27,2,10,4,49.99,79.0,56.29,89.1,80.35,91.19,14.66,689441.99,51.28,80.98,0.9031,0.9119,0.2719,0.8098,0.6069,0.7572,84.37,85.83,1,Software Development
STU_14651,20,Female,7,Commerce,6.5,80.57,74.7,53.75,79.07,73.92,63.39,74.86,89.57,42.11,3,100.0,47.74,78.09,59.09,51.8,74.75,99.43,50.19,37.02,51.22,Public Service,90.08,Field,55.68,1,5,3,60.56,60.91,66.22,70.08,64.11,64.77,2.15,716621.39,61.8,66.16,0.7729,0.6477,0.287,0.6616,0.7465,0.6445,67.84,70.78,0,Research and Academia
STU_14652,23,Female,7,Mechanical Engineering,7.92,61.67,87.5,77.92,89.18,70.91,65.4,58.67,71.15,86.1,4,66.37,71.72,71.81,75.99,98.61,46.68,83.65,44.16,69.72,72.52,Engineering,81.42,Flexible,75.17,3,9,6,69.41,57.67,79.45,91.54,76.51,65.74,8.96,533070.71,68.02,75.96,0.8041,0.6574,0.185,0.7596,0.8308,0.6734,78.7,78.49,1,Core Engineering
STU_14653,19,Female,4,Science,8.86,97.69,87.89,60.36,58.66,57.59,91.53,42.97,45.72,93.93,1,83.77,85.78,62.3,55.71,92.69,45.45,61.88,38.44,59.82,69.68,Research,68.21,Office,39.65,5,24,5,92.47,61.68,49.73,100.0,67.74,100.0,7.26,655466.47,59.24,74.57,0.9115,1.0,0.253,0.7457,0.734,0.7712,69.76,76.22,1,Cloud and DevOps
STU_14654,22,Male,4,Business Administration,5.92,62.5,71.0,66.22,96.54,68.19,41.87,47.42,83.38,77.63,3,53.32,84.5,81.7,91.29,71.75,48.31,79.93,14.59,59.47,79.69,Marketing,70.6,Hybrid,54.54,0,0,3,20.69,72.25,56.53,68.1,67.05,48.99,3.24,611497.83,75.34,73.0,0.7426,0.4899,0.2286,0.73,0.7265,0.6102,71.46,73.01,0,Cybersecurity
STU_14655,19,Other,2,Science,6.97,69.55,81.61,92.63,90.46,85.96,30.26,60.96,67.74,88.97,1,62.81,75.67,93.13,100.0,57.05,69.2,71.91,60.98,74.18,51.28,Entrepreneurship,59.26,Remote,43.98,0,0,4,47.49,97.25,60.96,77.23,75.63,93.96,13.75,745149.44,52.12,74.01,0.83,0.9396,0.3029,0.7401,0.5722,0.7246,78.14,78.44,1,Marketing and Sales
STU_14656,24,Male,8,Information Technology,7.07,59.68,86.91,44.54,61.77,84.82,33.39,58.35,98.18,61.02,3,78.59,79.45,71.0,59.24,76.79,62.48,60.03,100.0,76.36,75.03,Marketing,68.64,Hybrid,36.01,2,12,2,52.34,66.89,51.58,87.12,71.33,68.17,10.41,1196928.09,47.55,63.74,0.8525,0.6817,0.5538,0.6374,0.7155,0.7061,74.87,67.39,1,Business Management
STU_14657,20,Female,8,Computer Science,6.47,64.56,65.73,68.12,73.21,71.53,50.4,65.44,67.25,74.6,3,74.37,80.71,87.39,72.41,79.8,92.65,71.12,51.62,61.6,68.26,Business,77.61,Hybrid,20.9,2,10,4,60.89,63.72,60.56,37.8,75.57,74.61,4.51,772349.42,72.43,60.93,0.7496,0.7461,0.318,0.6093,0.7618,0.6503,80.16,63.3,0,Cybersecurity
STU_14658,21,Female,6,Computer Science,8.12,72.2,62.43,77.65,86.0,74.14,62.86,87.52,76.85,68.56,2,63.59,92.98,75.83,34.54,76.28,42.7,52.74,73.5,72.37,60.87,Business,62.67,Office,68.41,1,2,7,25.81,97.26,58.57,79.19,75.92,96.49,12.56,829184.0,50.03,73.71,0.7763,0.9649,0.3495,0.7371,0.6503,0.7276,76.72,76.71,1,Research and Academia
STU_14659,23,Male,5,Information Technology,8.6,74.64,62.97,69.31,84.57,71.48,45.67,31.65,60.25,68.46,0,53.05,75.0,67.71,84.86,82.03,76.99,79.23,72.33,66.21,64.99,Data and Analytics,91.78,Remote,59.85,0,0,7,32.11,87.99,54.1,36.04,65.98,88.02,11.78,703520.08,73.65,57.02,0.7844,0.8802,0.2797,0.5702,0.8447,0.6803,74.74,59.77,1,Marketing and Sales
STU_14660,24,Female,5,Science,10.0,70.86,75.78,49.63,68.88,44.24,51.4,75.85,81.94,80.18,1,92.59,88.11,79.69,82.04,86.52,87.0,100.0,74.95,80.3,47.26,Research,83.21,Field,56.11,0,0,14,52.16,42.54,94.72,55.93,71.48,59.54,12.53,532982.77,42.21,74.55,0.84,0.5954,0.185,0.7455,0.7668,0.6619,80.07,73.69,1,Research and Academia
STU_14661,25,Male,1,Science,9.77,80.61,65.89,58.73,61.83,64.26,45.2,56.45,49.93,73.21,3,,65.08,100.0,49.73,76.28,89.99,56.84,64.0,56.93,76.03,Business,33.72,Hybrid,72.95,1,2,5,27.61,96.89,80.14,80.9,70.25,85.73,1.85,619144.53,43.97,66.48,0.8567,0.8573,0.2329,0.6648,0.5069,0.6803,77.2,70.05,1,Research and Academia
STU_14662,25,Male,7,Electrical Engineering,8.35,100.0,65.48,82.73,87.63,100.0,44.82,74.65,54.88,87.36,1,85.11,69.56,82.67,87.54,47.34,87.09,51.94,54.63,92.45,90.18,Technology,55.93,Hybrid,93.13,2,12,4,71.01,72.96,61.27,86.61,72.57,70.15,10.47,673082.08,43.41,64.2,0.8944,0.7015,0.2628,0.642,0.6106,0.6696,77.63,64.8,1,Government and Public Service
STU_14663,18,Male,6,Business Administration,6.85,71.47,56.47,77.95,72.35,75.93,24.54,75.17,75.19,80.74,2,90.63,61.33,74.66,97.07,77.75,50.33,65.07,59.2,74.43,46.56,Business,82.21,Flexible,68.6,0,0,4,50.07,64.14,83.13,54.26,73.44,85.36,6.33,828574.48,67.67,70.61,0.7613,0.8536,0.3492,0.7061,0.7419,0.7022,76.82,72.71,1,Marketing and Sales
STU_14664,20,Female,1,Electronics,8.25,67.49,91.34,57.78,57.94,87.95,79.64,83.42,76.0,76.42,0,48.88,66.43,78.35,58.26,66.48,54.46,69.68,64.79,76.22,51.91,Entrepreneurship,73.79,Remote,20.25,3,15,2,71.65,45.63,95.12,70.02,75.2,57.89,2.11,927058.58,53.73,91.14,0.8601,0.5789,0.4039,0.9114,0.6795,0.7302,79.53,94.8,1,Core Engineering
STU_14665,22,Male,4,Electrical Engineering,5.05,91.9,74.53,99.75,21.37,25.22,60.75,65.19,82.21,65.17,3,74.85,80.16,65.46,58.2,46.96,56.95,71.46,67.05,80.21,74.05,Research,58.45,Laboratory,45.37,2,6,3,45.05,26.1,76.16,50.84,64.66,80.65,4.77,602468.65,90.51,57.56,0.7758,0.8065,0.2236,0.5756,0.5927,0.6308,70.05,56.2,0,Government and Public Service
STU_14666,20,Female,4,Business Administration,8.19,61.68,60.52,73.35,63.36,63.77,77.12,70.07,66.61,61.01,1,54.81,67.63,67.05,87.71,53.11,68.03,65.47,52.29,71.66,85.12,Engineering,62.63,Flexible,68.99,4,12,8,84.75,83.28,80.27,54.56,64.72,72.04,7.57,605117.86,49.17,64.9,0.7409,0.7204,0.2251,0.649,0.6522,0.6276,65.86,68.42,0,Data Science and AI
STU_14667,22,Male,8,Economics,7.84,,91.88,87.01,74.31,75.53,77.66,45.42,60.96,88.05,1,89.6,72.08,99.93,100.0,85.88,63.57,59.68,88.01,73.38,83.56,Research,46.3,Flexible,65.95,3,15,7,86.57,52.23,65.81,72.38,76.95,82.57,9.0,799655.39,65.05,75.62,0.909,0.8257,0.3331,0.7562,0.6167,0.7385,82.81,78.64,1,Business Management
STU_14668,22,Male,6,Business Administration,7.49,50.15,83.39,62.68,88.84,55.57,55.78,62.34,74.98,78.54,3,90.15,67.44,,56.03,73.48,77.9,67.45,86.72,84.72,67.26,Entrepreneurship,77.1,Remote,44.65,2,8,6,75.03,63.54,73.91,52.33,71.7,73.29,7.32,833245.21,85.06,59.64,0.797,0.7329,0.3518,0.5964,0.7441,0.662,75.04,65.19,1,Core Engineering
STU_14669,23,Male,6,Commerce,6.46,87.02,48.4,97.78,53.03,76.0,73.59,41.66,73.17,76.98,4,53.79,88.87,81.09,72.32,63.04,68.88,52.72,30.32,65.3,76.77,Entrepreneurship,78.89,Office,67.42,2,8,2,45.92,80.46,81.13,60.58,80.49,92.03,4.94,926009.01,65.58,77.59,0.8066,0.9203,0.4033,0.7759,0.753,0.7558,87.47,80.48,1,Government and Public Service
STU_14670,22,Female,4,Mechanical Engineering,8.35,61.69,72.73,56.71,67.03,59.8,84.84,78.65,49.57,51.89,4,51.54,73.91,57.72,50.9,93.01,39.24,85.22,36.23,45.18,56.58,Marketing,64.01,Hybrid,70.7,5,24,8,86.6,71.03,83.17,54.0,65.54,80.7,10.22,200000.0,41.39,68.29,0.743,0.807,0.0,0.6829,0.6832,0.6233,73.11,68.64,0,Cybersecurity
STU_14671,19,Male,3,Electronics,6.21,61.28,86.45,87.32,72.01,60.59,47.68,51.6,89.1,74.82,0,71.3,84.7,41.33,70.37,80.69,94.0,54.5,70.26,100.0,96.91,Business,30.37,Flexible,34.87,1,3,4,29.88,49.82,83.59,76.21,75.59,83.53,13.2,958553.76,96.05,63.07,0.8602,0.8353,0.4214,0.6307,0.5374,0.6997,82.51,65.75,1,Research and Academia
